run,island,frame,N,captures,escapes
cand_frozen,24,4,4,0,0
cand_frozen,24,5,4,0,0
cand_frozen,24,6,4,0,0
cand_frozen,24,7,4,0,0
cand_frozen,24,8,4,0,0
cand_frozen,24,9,4,0,0
cand_frozen,24,10,4,0,0
cand_frozen,24,11,4,0,0
cand_frozen,24,12,4,0,0
cand_frozen,25,1,1,0,0
cand_frozen,25,2,1,0,0
cand_frozen,25,3,1,0,0
cand_frozen,25,4,1,0,0
cand_frozen,25,5,1,0,0
cand_frozen,25,6,1,0,0
cand_frozen,25,7,1,0,0
cand_frozen,25,8,1,0,0
cand_frozen,25,9,1,0,0
cand_frozen,25,10,1,0,0
cand_frozen,25,11,1,0,0
cand_frozen,25,12,1,0,0
cand_frozen,26,1,1,0,0
cand_frozen,26,2,1,0,0
cand_frozen,26,3,1,0,0
cand_frozen,26,4,1,0,0
cand_frozen,26,5,1,0,0
cand_frozen,26,6,1,0,0
cand_frozen,26,7,1,0,0
cand_frozen,26,8,1,0,0
cand_frozen,26,9,1,0,0
cand_frozen,26,10,1,0,0
cand_frozen,26,11,1,0,0
cand_frozen,26,12,1,0,0
cand_frozen,27,1,1,0,0
cand_frozen,27,2,4,3,0
cand_frozen,27,3,4,0,0
cand_frozen,27,4,4,0,0
cand_frozen,27,5,4,0,0
cand_frozen,27,6,4,0,0
cand_frozen,27,7,4,0,0
cand_frozen,27,8,4,0,0
cand_frozen,27,9,4,0,0
cand_frozen,27,10,4,0,0
cand_frozen,27,11,4,0,0
cand_frozen,27,12,4,0,0
cand_frozen,28,1,1,0,0
cand_frozen,28,2,1,0,0
cand_frozen,28,3,1,0,0
cand_frozen,28,4,1,0,0
cand_frozen,28,5,1,0,0
cand_frozen,28,6,1,0,0
cand_frozen,28,7,1,0,0
cand_frozen,28,8,1,0,0
cand_frozen,28,9,1,0,0
cand_frozen,28,10,1,0,0
cand_frozen,28,11,1,0,0
cand_frozen,28,12,1,0,0
cand_frozen,29,1,1,0,0
cand_frozen,29,2,1,0,0
cand_frozen,29,3,1,0,0
cand_frozen,29,4,1,0,0
cand_frozen,29,5,1,0,0
cand_frozen,29,6,1,0,0
cand_frozen,29,7,1,0,0
cand_frozen,29,8,1,0,0
cand_frozen,29,9,1,0,0
cand_frozen,29,10,1,0,0
cand_frozen,29,11,1,0,0
cand_frozen,29,12,1,0,0
cand_frozen,30,1,1,0,0
cand_frozen,30,2,4,3,0
cand_frozen,30,3,4,0,0
cand_frozen,30,4,4,0,0
cand_frozen,30,5,4,0,0
cand_frozen,30,6,4,0,0
cand_frozen,30,7,4,0,0
cand_frozen,30,8,4,0,0
cand_frozen,30,9,4,0,0
cand_frozen,30,10,4,0,0
cand_frozen,30,11,4,0,0
cand_frozen,30,12,4,0,0
cand_frozen,31,1,1,0,0
cand_frozen,31,2,1,0,0
