run,island,frame,N,captures,escapes
ref_L9,94,2,2,1,0
ref_L9,94,3,2,0,0
ref_L9,94,4,2,0,0
ref_L9,95,1,1,0,0
ref_L9,95,2,2,1,0
ref_L9,95,3,2,0,0
ref_L9,95,4,2,0,0
ref_L9,96,1,1,0,0
ref_L9,96,2,2,1,0
ref_L9,96,3,2,0,0
ref_L9,96,4,2,0,0
ref_L9,97,1,1,0,0
ref_L9,97,2,2,1,0
ref_L9,97,3,2,0,0
ref_L9,97,4,2,0,0
ref_L9,98,1,1,0,0
ref_L9,98,2,2,1,0
ref_L9,98,3,2,0,0
ref_L9,98,4,2,0,0
ref_L9,99,1,1,0,0
ref_L9,99,2,2,1,0
ref_L9,99,3,2,0,0
ref_L9,99,4,2,0,0
ref_L9,100,1,1,0,0
ref_L9,100,2,2,1,0
ref_L9,100,3,2,0,0
ref_L9,100,4,2,0,0
ref_L9,101,1,1,0,0
ref_L9,101,2,2,1,0
ref_L9,101,3,2,0,0
ref_L9,101,4,2,0,0
ref_L9,102,1,1,0,0
ref_L9,102,2,2,1,0
ref_L9,102,3,2,0,0
ref_L9,102,4,2,0,0
ref_L9,103,1,1,0,0
ref_L9,103,2,2,1,0
ref_L9,103,3,2,0,0
ref_L9,103,4,2,0,0
ref_L9,104,1,1,0,0
ref_L9,104,2,2,1,0
ref_L9,104,3,2,0,0
ref_L9,104,4,2,0,0
ref_L9,105,1,1,0,0
ref_L9,105,2,2,1,0
ref_L9,105,3,2,0,0
ref_L9,105,4,2,0,0
ref_L9,106,1,1,0,0
ref_L9,106,2,2,1,0
ref_L9,106,3,2,0,0
ref_L9,106,4,2,0,0
ref_L9,107,1,1,0,0
ref_L9,107,2,2,1,0
ref_L9,107,3,2,0,0
ref_L9,107,4,2,0,0
ref_L9,108,1,1,0,0
ref_L9,108,2,2,1,0
ref_L9,108,3,2,0,0
ref_L9,108,4,2,0,0
ref_L9,109,1,1,0,0
ref_L9,109,2,2,1,0
ref_L9,109,3,2,0,0
ref_L9,109,4,2,0,0
ref_L9,110,1,1,0,0
ref_L9,110,2,2,1,0
ref_L9,110,3,2,0,0
ref_L9,110,4,2,0,0
ref_L9,111,1,1,0,0
ref_L9,111,2,2,1,0
ref_L9,111,3,2,0,0
ref_L9,111,4,2,0,0
ref_L9,112,1,1,0,0
ref_L9,112,2,2,1,0
ref_L9,112,3,2,0,0
ref_L9,112,4,2,0,0
ref_L9,113,1,1,0,0
ref_L9,113,2,2,1,0
ref_L9,113,3,2,0,0
ref_L9,113,4,2,0,0
ref_L9,114,1,1,0,0
ref_L9,114,2,2,1,0
ref_L9,114,3,2,0,0
ref_L9,114,4,2,0,0
ref_L9,115,1,1,0,0
ref_L9,115,2,2,1,0
ref_L9,115,3,2,0,0
ref_L9,115,4,2,0,0
ref_L9,116,1,1,0,0
ref_L9,116,2,2,1,0
ref_L9,116,3,2,0,0
ref_L9,116,4,2,0,0
ref_L9,117,1,1,0,0
ref_L9,117,2,2,1,0
ref_L9,117,3,2,0,0
ref_L9,117,4,2,0,0
ref_L9,118,1,1,0,0
ref_L9,118,2,2,1,0
ref_L9,118,3,2,0,0
ref_L9,118,4,2,0,0
ref_L9,119,1,1,0,0
ref_L9,119,2,2,1,0
ref_L9,119,3,2,0,0
ref_L9,119,4,2,0,0
ref_L9,120,1,1,0,0
ref_L9,120,2,2,1,0
ref_L9,120,3,2,0,0
ref_L9,120,4,2,0,0
ref_L9,121,1,1,0,0
ref_L9,121,2,2,1,0
ref_L9,121,3,2,0,0
ref_L9,121,4,2,0,0
ref_L9,122,1,1,0,0
ref_L9,122,2,2,1,0
ref_L9,122,3,2,0,0
ref_L9,122,4,2,0,0
ref_L9,123,1,1,0,0
ref_L9,123,2,2,1,0
ref_L9,123,3,2,0,0
ref_L9,123,4,2,0,0
ref_L9,124,1,1,0,0
ref_L9,124,2,2,1,0
ref_L9,124,3,2,0,0
ref_L9,124,4,2,0,0
ref_L9,125,1,1,0,0
ref_L9,125,2,2,1,0
ref_L9,125,3,2,0,0
ref_L9,125,4,2,0,0
ref_L9,126,1,1,0,0
ref_L9,126,2,2,1,0
ref_L9,126,3,2,0,0
ref_L9,126,4,2,0,0
ref_L9,127,1,1,0,0
ref_L9,127,2,2,1,0
ref_L9,127,3,2,0,0
ref_L9,127,4,2,0,0
ref_L9,128,1,1,0,0
ref_L9,128,2,2,1,0
ref_L9,128,3,2,0,0
ref_L9,128,4,2,0,0
ref_L9,129,1,1,0,0
ref_L9,129,2,2,1,0
ref_L9,129,3,2,0,0
ref_L9,129,4,2,0,0
ref_L9,130,1,1,0,0
ref_L9,130,2,2,1,0
ref_L9,130,3,2,0,0
ref_L9,130,4,2,0,0
ref_L9,131,1,1,0,0
ref_L9,131,2,2,1,0
ref_L9,131,3,2,0,0
ref_L9,131,4,2,0,0
ref_L9,132,1,1,0,0
ref_L9,132,2,2,1,0
ref_L9,132,3,2,0,0
ref_L9,132,4,2,0,0
ref_L9,133,1,1,0,0
ref_L9,133,2,2,1,0
ref_L9,133,3,2,0,0
ref_L9,133,4,2,0,0
ref_L9,134,1,1,0,0
ref_L9,134,2,2,1,0
ref_L9,134,3,2,0,0
ref_L9,134,4,2,0,0
ref_L9,135,1,1,0,0
ref_L9,135,2,2,1,0
ref_L9,135,3,2,0,0
ref_L9,135,4,2,0,0
ref_L9,136,1,1,0,0
ref_L9,136,2,2,1,0
ref_L9,136,3,2,0,0
ref_L9,136,4,2,0,0
ref_L9,137,1,1,0,0
ref_L9,137,2,2,1,0
ref_L9,137,3,2,0,0
ref_L9,137,4,2,0,0
ref_L9,138,1,1,0,0
ref_L9,138,2,2,1,0
ref_L9,138,3,2,0,0
ref_L9,138,4,2,0,0
ref_L9,139,1,1,0,0
ref_L9,139,2,2,1,0
ref_L9,139,3,2,0,0
ref_L9,139,4,2,0,0
ref_L9,140,1,1,0,0
ref_L9,140,2,2,1,0
ref_L9,140,3,2,0,0
ref_L9,140,4,2,0,0
ref_L9,141,1,1,0,0
ref_L9,141,2,2,1,0
ref_L9,141,3,2,0,0
ref_L9,141,4,2,0,0
ref_L9,142,1,1,0,0
ref_L9,142,2,2,1,0
ref_L9,142,3,2,0,0
ref_L9,142,4,2,0,0
ref_L9,143,1,1,0,0
ref_L9,143,2,2,1,0
ref_L9,143,3,2,0,0
ref_L9,143,4,2,0,0
ref_L9,144,1,1,0,0
ref_L9,144,2,2,1,0
ref_L9,144,3,2,0,0
ref_L9,144,4,2,0,0
ref_L9,145,1,1,0,0
ref_L9,145,2,2,1,0
ref_L9,145,3,2,0,0
ref_L9,145,4,2,0,0
ref_L9,146,1,1,0,0
ref_L9,146,2,2,1,0
ref_L9,146,3,2,0,0
ref_L9,146,4,2,0,0
ref_L9,147,1,1,0,0
ref_L9,147,2,2,1,0
ref_L9,147,3,2,0,0
ref_L9,147,4,2,0,0
ref_L9,148,1,1,0,0
ref_L9,148,2,2,1,0
ref_L9,148,3,2,0,0
ref_L9,148,4,2,0,0
ref_L9,149,1,1,0,0
ref_L9,149,2,2,1,0
ref_L9,149,3,2,0,0
ref_L9,149,4,2,0,0
ref_L9,150,1,1,0,0
ref_L9,150,2,2,1,0
ref_L9,150,3,2,0,0
ref_L9,150,4,2,0,0
ref_L9,151,1,1,0,0
ref_L9,151,2,2,1,0
ref_L9,151,3,2,0,0
ref_L9,151,4,2,0,0
ref_L9,152,1,1,0,0
ref_L9,152,2,2,1,0
ref_L9,152,3,2,0,0
ref_L9,152,4,2,0,0
ref_L9,153,1,1,0,0
ref_L9,153,2,2,1,0
ref_L9,153,3,2,0,0
ref_L9,153,4,2,0,0
ref_L9,154,1,1,0,0
ref_L9,154,2,2,1,0
ref_L9,154,3,2,0,0
ref_L9,154,4,2,0,0
ref_L9,155,1,1,0,0
ref_L9,155,2,2,1,0
ref_L9,155,3,2,0,0
ref_L9,155,4,2,0,0
ref_L9,156,1,1,0,0
ref_L9,156,2,2,1,0
ref_L9,156,3,2,0,0
ref_L9,156,4,2,0,0
ref_L9,157,1,1,0,0
ref_L9,157,2,2,1,0
ref_L9,157,3,2,0,0
ref_L9,157,4,2,0,0
ref_L9,158,1,1,0,0
ref_L9,158,2,2,1,0
ref_L9,158,3,2,0,0
ref_L9,158,4,2,0,0
ref_L9,159,1,1,0,0
ref_L9,159,2,2,1,0
ref_L9,159,3,2,0,0
ref_L9,159,4,2,0,0
ref_L9,160,1,1,0,0
ref_L9,160,2,2,1,0
ref_L9,160,3,2,0,0
ref_L9,160,4,2,0,0
ref_L9,161,1,1,0,0
ref_L9,161,2,2,1,0
ref_L9,161,3,2,0,0
ref_L9,161,4,2,0,0
ref_L9,162,1,1,0,0
ref_L9,162,2,2,1,0
ref_L9,162,3,2,0,0
ref_L9,162,4,2,0,0
ref_L9,163,1,1,0,0
ref_L9,163,2,2,1,0
ref_L9,163,3,2,0,0
ref_L9,163,4,2,0,0
ref_L9,164,1,1,0,0
ref_L9,164,2,2,1,0
ref_L9,164,3,2,0,0
ref_L9,164,4,2,0,0
ref_L9,165,1,1,0,0
ref_L9,165,2,2,1,0
ref_L9,165,3,2,0,0
ref_L9,165,4,2,0,0
ref_L9,166,1,1,0,0
ref_L9,166,2,2,1,0
ref_L9,166,3,2,0,0
ref_L9,166,4,2,0,0
ref_L9,167,1,1,0,0
ref_L9,167,2,2,1,0
ref_L9,167,3,2,0,0
ref_L9,167,4,2,0,0
ref_L9,168,1,1,0,0
ref_L9,168,2,2,1,0
ref_L9,168,3,2,0,0
ref_L9,168,4,2,0,0
ref_L9,169,1,1,0,0
ref_L9,169,2,2,1,0
ref_L9,169,3,2,0,0
ref_L9,169,4,2,0,0
ref_L9,170,1,1,0,0
ref_L9,170,2,2,1,0
ref_L9,170,3,2,0,0
ref_L9,170,4,2,0,0
ref_L9,171,1,1,0,0
ref_L9,171,2,2,1,0
ref_L9,171,3,2,0,0
ref_L9,171,4,2,0,0
ref_L9,172,1,1,0,0
ref_L9,172,2,2,1,0
ref_L9,172,3,2,0,0
ref_L9,172,4,2,0,0
ref_L9,173,1,1,0,0
ref_L9,173,2,2,1,0
ref_L9,173,3,2,0,0
ref_L9,173,4,2,0,0
ref_L9,174,1,1,0,0
ref_L9,174,2,2,1,0
ref_L9,174,3,2,0,0
ref_L9,174,4,2,0,0
ref_L9,175,1,1,0,0
ref_L9,175,2,2,1,0
ref_L9,175,3,2,0,0
ref_L9,175,4,2,0,0
ref_L9,176,1,1,0,0
ref_L9,176,2,2,1,0
ref_L9,176,3,2,0,0
ref_L9,176,4,2,0,0
ref_L9,177,1,1,0,0
ref_L9,177,2,2,1,0
ref_L9,177,3,2,0,0
ref_L9,177,4,2,0,0
ref_L9,178,1,1,0,0
ref_L9,178,2,2,1,0
ref_L9,178,3,2,0,0
ref_L9,178,4,2,0,0
ref_L9,179,1,1,0,0
ref_L9,179,2,2,1,0
ref_L9,179,3,2,0,0
ref_L9,179,4,2,0,0
ref_L9,180,1,1,0,0
ref_L9,180,2,2,1,0
ref_L9,180,3,2,0,0
ref_L9,180,4,2,0,0
ref_L9,181,1,1,0,0
ref_L9,181,2,2,1,0
ref_L9,181,3,2,0,0
ref_L9,181,4,2,0,0
ref_L9,182,1,1,0,0
ref_L9,182,2,2,1,0
ref_L9,182,3,2,0,0
ref_L9,182,4,2,0,0
ref_L9,183,1,1,0,0
ref_L9,183,2,2,1,0
ref_L9,183,3,2,0,0
ref_L9,183,4,2,0,0
ref_L9,184,1,1,0,0
ref_L9,184,2,2,1,0
ref_L9,184,3,2,0,0
ref_L9,184,4,2,0,0
ref_L9,185,1,1,0,0
ref_L9,185,2,2,1,0
ref_L9,185,3,2,0,0
ref_L9,185,4,2,0,0
ref_L9,186,1,1,0,0
ref_L9,186,2,2,1,0
ref_L9,186,3,2,0,0
ref_L9,186,4,2,0,0
ref_L9,187,1,1,0,0
ref_L9,187,2,2,1,0
ref_L9,187,3,2,0,0
ref_L9,187,4,2,0,0
ref_L9,188,1,1,0,0
ref_L9,188,2,2,1,0
ref_L9,188,3,2,0,0
ref_L9,188,4,2,0,0
ref_L9,189,1,1,0,0
ref_L9,189,2,2,1,0
ref_L9,189,3,2,0,0
ref_L9,189,4,2,0,0
ref_L9,190,1,1,0,0
ref_L9,190,2,2,1,0
ref_L9,190,3,2,0,0
ref_L9,190,4,2,0,0
ref_L9,191,1,1,0,0
ref_L9,191,2,2,1,0
ref_L9,191,3,2,0,0
ref_L9,191,4,2,0,0
ref_L9,192,1,1,0,0
ref_L9,192,2,2,1,0
ref_L9,192,3,2,0,0
ref_L9,192,4,2,0,0
ref_L9,193,1,1,0,0
ref_L9,193,2,2,1,0
ref_L9,193,3,2,0,0
ref_L9,193,4,2,0,0
ref_L9,194,1,1,0,0
ref_L9,194,2,2,1,0
ref_L9,194,3,2,0,0
ref_L9,194,4,2,0,0
ref_L9,195,1,1,0,0
ref_L9,195,2,2,1,0
ref_L9,195,3,2,0,0
ref_L9,195,4,2,0,0
ref_L9,196,1,1,0,0
ref_L9,196,2,2,1,0
ref_L9,196,3,2,0,0
ref_L9,196,4,2,0,0
ref_L9,197,1,1,0,0
ref_L9,197,2,2,1,0
ref_L9,197,3,2,0,0
ref_L9,197,4,2,0,0
ref_L9,198,1,1,0,0
ref_L9,198,2,2,1,0
ref_L9,198,3,2,0,0
ref_L9,198,4,2,0,0
ref_L9,199,1,1,0,0
ref_L9,199,2,2,1,0
ref_L9,199,3,2,0,0
ref_L9,199,4,2,0,0
ref_L9,200,1,1,0,0
ref_L9,200,2,2,1,0
ref_L9,200,3,2,0,0
ref_L9,200,4,2,0,0
ref_L9,201,1,1,0,0
ref_L9,201,2,2,1,0
ref_L9,201,3,2,0,0
ref_L9,201,4,2,0,0
ref_L9,202,1,1,0,0
ref_L9,202,2,2,1,0
ref_L9,202,3,2,0,0
ref_L9,202,4,2,0,0
ref_L9,203,1,1,0,0
ref_L9,203,2,2,1,0
ref_L9,203,3,2,0,0
ref_L9,203,4,2,0,0
ref_L9,204,1,1,0,0
ref_L9,204,2,2,1,0
ref_L9,204,3,2,0,0
ref_L9,204,4,2,0,0
ref_L9,205,1,1,0,0
ref_L9,205,2,2,1,0
ref_L9,205,3,2,0,0
ref_L9,205,4,2,0,0
ref_L9,206,1,1,0,0
ref_L9,206,2,2,1,0
ref_L9,206,3,2,0,0
ref_L9,206,4,2,0,0
ref_L9,207,1,1,0,0
ref_L9,207,2,2,1,0
ref_L9,207,3,2,0,0
ref_L9,207,4,2,0,0
ref_L9,208,1,1,0,0
ref_L9,208,2,2,1,0
ref_L9,208,3,2,0,0
ref_L9,208,4,2,0,0
ref_L9,209,1,1,0,0
ref_L9,209,2,2,1,0
ref_L9,209,3,2,0,0
ref_L9,209,4,2,0,0
ref_L9,210,1,1,0,0
ref_L9,210,2,2,1,0
ref_L9,210,3,2,0,0
ref_L9,210,4,2,0,0
ref_L9,211,1,1,0,0
ref_L9,211,2,2,1,0
ref_L9,211,3,2,0,0
ref_L9,211,4,2,0,0
ref_L9,212,1,1,0,0
ref_L9,212,2,2,1,0
ref_L9,212,3,2,0,0
ref_L9,212,4,2,0,0
ref_L9,213,1,1,0,0
ref_L9,213,2,2,1,0
ref_L9,213,3,2,0,0
ref_L9,213,4,2,0,0
ref_L9,214,1,1,0,0
ref_L9,214,2,2,1,0
ref_L9,214,3,2,0,0
ref_L9,214,4,2,0,0
ref_L9,215,1,1,0,0
ref_L9,215,2,2,1,0
ref_L9,215,3,2,0,0
ref_L9,215,4,2,0,0
ref_L9,216,1,1,0,0
ref_L9,216,2,2,1,0
ref_L9,216,3,2,0,0
ref_L9,216,4,2,0,0
ref_L9,217,1,1,0,0
ref_L9,217,2,2,1,0
