run,island,frame,N,captures,escapes
part,2,58,28,0,0
part,2,59,28,0,0
part,2,60,28,0,0
part,2,61,28,0,0
part,2,62,28,0,0
part,2,63,28,0,0
part,2,64,28,0,0
part,2,65,28,0,0
part,2,66,28,0,0
part,2,67,28,0,0
part,2,68,28,0,0
part,2,69,28,0,0
part,2,70,28,0,0
part,2,71,28,0,0
part,2,72,28,0,0
part,2,73,28,0,0
part,2,74,28,0,0
part,2,75,28,0,0
part,2,76,28,0,0
part,2,77,28,0,0
part,2,78,28,0,0
part,2,79,28,0,0
part,2,80,28,0,0
part,2,81,28,0,0
part,2,82,28,0,0
part,2,83,28,0,0
part,2,84,28,0,0
part,2,85,28,0,0
part,2,86,28,0,0
part,2,87,28,0,0
part,2,88,28,0,0
part,2,89,28,0,0
part,2,90,28,0,0
part,2,91,28,0,0
part,2,92,28,0,0
part,2,93,28,0,0
part,2,94,28,0,0
part,2,95,28,0,0
part,2,96,28,0,0
part,2,97,28,0,0
part,2,98,28,0,0
part,2,99,28,0,0
part,2,100,28,0,0
part,2,101,28,0,0
part,2,102,28,0,0
part,2,103,28,0,0
part,2,104,28,0,0
part,2,105,28,0,0
part,2,106,28,0,0
part,2,107,28,0,0
part,2,108,28,0,0
part,2,109,28,0,0
part,2,110,28,0,0
part,2,111,28,0,0
part,2,112,28,0,0
part,2,113,28,0,0
part,2,114,28,0,0
part,2,115,28,0,0
part,2,116,28,0,0
part,2,117,28,0,0
part,2,118,28,0,0
part,2,119,28,0,0
part,2,120,28,0,0
part,2,121,28,0,0
part,2,122,28,0,0
part,2,123,28,0,0
part,2,124,28,0,0
part,2,125,28,0,0
part,2,126,28,0,0
part,2,127,28,0,0
part,2,128,28,0,0
part,2,129,28,0,0
part,2,130,28,0,0
part,2,131,28,0,0
part,2,132,28,0,0
part,2,133,28,0,0
part,2,134,28,0,0
part,2,135,28,0,0
part,2,136,28,0,0
part,2,137,28,0,0
part,2,138,28,0,0
part,2,139,28,0,0
part,2,140,28,0,0
part,2,141,28,0,0
part,2,142,28,0,0
part,2,143,28,0,0
part,2,144,28,0,0
part,2,145,28,0,0
part,2,146,28,0,0
part,2,147,28,0,0
part,2,148,28,0,0
part,2,149,28,0,0
part,2,150,28,0,0
part,2,151,28,0,0
part,2,152,28,0,0
part,2,153,28,0,0
part,2,154,28,0,0
part,2,155,28,0,0
part,2,156,28,0,0
part,2,157,28,0,0
part,2,158,28,0,0
part,2,159,28,0,0
part,2,160,28,0,0
part,2,161,28,0,0
part,2,162,28,0,0
part,2,163,28,0,0
part,2,164,28,0,0
part,2,165,28,0,0
part,2,166,28,0,0
part,2,167,28,0,0
part,2,168,28,0,0
part,2,169,28,0,0
part,2,170,28,0,0
part,2,171,28,0,0
part,2,172,28,0,0
part,2,173,28,0,0
part,2,174,28,0,0
part,2,175,28,0,0
part,2,176,28,0,0
part,2,177,28,0,0
part,2,178,28,0,0
part,2,179,28,0,0
part,2,180,28,0,0
part,2,181,28,0,0
part,2,182,28,0,0
part,2,183,28,0,0
part,2,184,28,0,0
part,2,185,28,0,0
part,2,186,28,0,0
part,2,187,28,0,0
part,2,188,28,0,0
part,2,189,28,0,0
part,2,190,28,0,0
part,2,191,28,0,0
part,2,192,28,0,0
part,2,193,28,0,0
part,2,194,28,0,0
part,2,195,28,0,0
part,2,196,28,0,0
part,2,197,28,0,0
part,2,198,28,0,0
part,2,199,28,0,0
part,3,0,31,0,0
part,3,1,31,0,0
part,3,2,31,0,0
part,3,3,31,0,0
part,3,4,31,0,0
part,3,5,31,0,0
part,3,6,31,0,0
part,3,7,31,0,0
part,3,8,31,0,0
part,3,9,31,0,0
part,3,10,31,0,0
part,3,11,31,0,0
part,3,12,31,0,0
part,3,13,31,0,0
part,3,14,31,0,0
part,3,15,31,0,0
part,3,16,31,0,0
part,3,17,31,0,0
part,3,18,31,0,0
part,3,19,31,0,0
part,3,20,31,0,0
part,3,21,31,0,0
part,3,22,31,0,0
part,3,23,31,0,0
part,3,24,31,0,0
part,3,25,31,0,0
part,3,26,31,0,0
part,3,27,31,0,0
part,3,28,31,0,0
part,3,29,31,0,0
part,3,30,31,0,0
part,3,31,31,0,0
part,3,32,31,0,0
part,3,33,31,0,0
part,3,34,31,0,0
part,3,35,31,0,0
part,3,36,31,0,0
part,3,37,31,0,0
part,3,38,31,0,0
part,3,39,31,0,0
part,3,40,31,0,0
part,3,41,31,0,0
part,3,42,31,0,0
part,3,43,31,0,0
part,3,44,31,0,0
part,3,45,31,0,0
part,3,46,31,0,0
part,3,47,31,0,0
part,3,48,31,0,0
part,3,49,31,0,0
part,3,50,31,0,0
part,3,51,31,0,0
part,3,52,31,0,0
part,3,53,31,0,0
part,3,54,31,0,0
part,3,55,31,0,0
part,3,56,31,0,0
part,3,57,31,0,0
part,3,58,31,0,0
part,3,59,31,0,0
part,3,60,31,0,0
part,3,61,31,0,0
part,3,62,31,0,0
part,3,63,31,0,0
part,3,64,31,0,0
part,3,65,31,0,0
part,3,66,31,0,0
part,3,67,31,0,0
part,3,68,31,0,0
part,3,69,31,0,0
part,3,70,31,0,0
part,3,71,31,0,0
part,3,72,31,0,0
part,3,73,31,0,0
part,3,74,31,0,0
part,3,75,31,0,0
part,3,76,31,0,0
part,3,77,31,0,0
part,3,78,31,0,0
part,3,79,31,0,0
part,3,80,31,0,0
part,3,81,31,0,0
part,3,82,31,0,0
part,3,83,31,0,0
part,3,84,31,0,0
part,3,85,31,0,0
part,3,86,31,0,0
part,3,87,31,0,0
part,3,88,31,0,0
part,3,89,31,0,0
part,3,90,31,0,0
part,3,91,31,0,0
part,3,92,31,0,0
part,3,93,31,0,0
part,3,94,31,0,0
part,3,95,31,0,0
part,3,96,31,0,0
part,3,97,31,0,0
part,3,98,31,0,0
part,3,99,31,0,0
part,3,100,31,0,0
part,3,101,31,0,0
part,3,102,31,0,0
part,3,103,31,0,0
part,3,104,31,0,0
part,3,105,31,0,0
part,3,106,31,0,0
part,3,107,31,0,0
part,3,108,31,0,0
part,3,109,31,0,0
part,3,110,31,0,0
part,3,111,31,0,0
part,3,112,31,0,0
part,3,113,31,0,0
part,3,114,31,0,0
part,3,115,31,0,0
part,3,116,31,0,0
part,3,117,31,0,0
part,3,118,31,0,0
part,3,119,31,0,0
part,3,120,31,0,0
part,3,121,31,0,0
part,3,122,31,0,0
part,3,123,31,0,0
part,3,124,31,0,0
part,3,125,31,0,0
part,3,126,31,0,0
part,3,127,31,0,0
part,3,128,31,0,0
part,3,129,31,0,0
part,3,130,31,0,0
part,3,131,31,0,0
part,3,132,31,0,0
part,3,133,31,0,0
part,3,134,31,0,0
part,3,135,31,0,0
part,3,136,31,0,0
part,3,137,31,0,0
part,3,138,31,0,0
part,3,139,31,0,0
part,3,140,31,0,0
part,3,141,31,0,0
part,3,142,31,0,0
part,3,143,31,0,0
part,3,144,31,0,0
part,3,145,31,0,0
part,3,146,31,0,0
part,3,147,31,0,0
part,3,148,31,0,0
part,3,149,31,0,0
part,3,150,31,0,0
part,3,151,31,0,0
part,3,152,31,0,0
part,3,153,31,0,0
part,3,154,31,0,0
part,3,155,31,0,0
part,3,156,31,0,0
part,3,157,31,0,0
part,3,158,31,0,0
part,3,159,31,0,0
part,3,160,31,0,0
part,3,161,31,0,0
part,3,162,31,0,0
part,3,163,31,0,0
part,3,164,31,0,0
part,3,165,31,0,0
part,3,166,31,0,0
part,3,167,31,0,0
part,3,168,31,0,0
part,3,169,31,0,0
part,3,170,31,0,0
part,3,171,31,0,0
part,3,172,31,0,0
part,3,173,31,0,0
part,3,174,31,0,0
part,3,175,31,0,0
part,3,176,31,0,0
part,3,177,31,0,0
part,3,178,31,0,0
part,3,179,31,0,0
part,3,180,31,0,0
part,3,181,31,0,0
part,3,182,31,0,0
part,3,183,31,0,0
part,3,184,31,0,0
part,3,185,31,0,0
part,3,186,31,0,0
part,3,187,31,0,0
part,3,188,31,0,0
part,3,189,31,0,0
part,3,190,31,0,0
part,3,191,31,0,0
part,3,192,31,0,0
part,3,193,31,0,0
part,3,194,31,0,0
part,3,195,31,0,0
part,3,196,31,0,0
part,3,197,31,0,0
part,3,198,31,0,0
part,3,199,31,0,0
part,4,0,29,0,0
part,4,1,29,0,0
part,4,2,29,0,0
part,4,3,29,0,0
part,4,4,29,0,0
part,4,5,29,0,0
part,4,6,29,0,0
part,4,7,29,0,0
part,4,8,29,0,0
part,4,9,29,0,0
part,4,10,29,0,0
part,4,11,29,0,0
part,4,12,29,0,0
part,4,13,29,0,0
part,4,14,29,0,0
part,4,15,29,0,0
part,4,16,29,0,0
part,4,17,29,0,0
part,4,18,29,0,0
part,4,19,29,0,0
part,4,20,29,0,0
part,4,21,29,0,0
part,4,22,29,0,0
part,4,23,29,0,0
part,4,24,29,0,0
part,4,25,29,0,0
part,4,26,29,0,0
part,4,27,29,0,0
part,4,28,29,0,0
part,4,29,29,0,0
part,4,30,29,0,0
part,4,31,29,0,0
part,4,32,29,0,0
part,4,33,29,0,0
part,4,34,29,0,0
part,4,35,29,0,0
part,4,36,29,0,0
part,4,37,29,0,0
part,4,38,29,0,0
part,4,39,29,0,0
part,4,40,29,0,0
part,4,41,29,0,0
part,4,42,29,0,0
part,4,43,29,0,0
part,4,44,29,0,0
part,4,45,29,0,0
part,4,46,29,0,0
part,4,47,29,0,0
part,4,48,29,0,0
part,4,49,29,0,0
part,4,50,29,0,0
part,4,51,29,0,0
part,4,52,29,0,0
part,4,53,29,0,0
part,4,54,29,0,0
part,4,55,29,0,0
part,4,56,29,0,0
part,4,57,29,0,0
part,4,58,29,0,0
part,4,59,29,0,0
part,4,60,29,0,0
part,4,61,29,0,0
part,4,62,29,0,0
part,4,63,29,0,0
part,4,64,29,0,0
part,4,65,29,0,0
part,4,66,29,0,0
part,4,67,29,0,0
part,4,68,29,0,0
part,4,69,29,0,0
part,4,70,29,0,0
part,4,71,29,0,0
part,4,72,29,0,0
part,4,73,29,0,0
part,4,74,29,0,0
part,4,75,29,0,0
part,4,76,29,0,0
part,4,77,29,0,0
part,4,78,29,0,0
part,4,79,29,0,0
part,4,80,29,0,0
part,4,81,29,0,0
part,4,82,29,0,0
part,4,83,29,0,0
part,4,84,29,0,0
part,4,85,29,0,0
part,4,86,29,0,0
part,4,87,29,0,0
part,4,88,29,0,0
part,4,89,29,0,0
part,4,90,29,0,0
part,4,91,29,0,0
part,4,92,29,0,0
part,4,93,29,0,0
part,4,94,29,0,0
part,4,95,29,0,0
part,4,96,29,0,0
part,4,97,29,0,0
part,4,98,29,0,0
part,4,99,29,0,0
part,4,100,29,0,0
part,4,101,29,0,0
part,4,102,29,0,0
part,4,103,29,0,0
part,4,104,29,0,0
part,4,105,29,0,0
part,4,106,29,0,0
part,4,107,29,0,0
part,4,108,29,0,0
part,4,109,29,0,0
part,4,110,29,0,0
part,4,111,29,0,0
part,4,112,29,0,0
part,4,113,29,0,0
part,4,114,29,0,0
part,4,115,29,0,0
part,4,116,29,0,0
part,4,117,29,0,0
part,4,118,29,0,0
part,4,119,29,0,0
part,4,120,29,0,0
part,4,121,29,0,0
part,4,122,29,0,0
part,4,123,29,0,0
part,4,124,29,0,0
part,4,125,29,0,0
part,4,126,29,0,0
part,4,127,29,0,0
part,4,128,29,0,0
part,4,129,29,0,0
part,4,130,29,0,0
part,4,131,29,0,0
part,4,132,29,0,0
part,4,133,29,0,0
part,4,134,29,0,0
part,4,135,29,0,0
part,4,136,29,0,0
part,4,137,29,0,0
part,4,138,29,0,0
part,4,139,29,0,0
part,4,140,29,0,0
part,4,141,29,0,0
part,4,142,29,0,0
part,4,143,29,0,0
part,4,144,29,0,0
part,4,145,29,0,0
part,4,146,29,0,0
part,4,147,29,0,0
part,4,148,29,0,0
part,4,149,29,0,0
part,4,150,29,0,0
part,4,151,29,0,0
part,4,152,29,0,0
part,4,153,29,0,0
part,4,154,29,0,0
part,4,155,29,0,0
part,4,156,29,0,0
part,4,157,29,0,0
part,4,158,29,0,0
part,4,159,29,0,0
part,4,160,29,0,0
part,4,161,29,0,0
part,4,162,29,0,0
part,4,163,29,0,0
part,4,164,29,0,0
part,4,165,29,0,0
part,4,166,29,0,0
part,4,167,29,0,0
part,4,168,29,0,0
part,4,169,29,0,0
part,4,170,29,0,0
part,4,171,29,0,0
part,4,172,29,0,0
part,4,173,29,0,0
part,4,174,29,0,0
part,4,175,29,0,0
part,4,176,29,0,0
part,4,177,29,0,0
part,4,178,29,0,0
part,4,179,29,0,0
