run,island,frame,N,captures,escapes
mv_ref_co,4,71,1,0,0
mv_ref_co,4,72,1,0,0
mv_ref_co,4,73,1,0,0
mv_ref_co,4,74,1,0,0
mv_ref_co,4,75,1,0,0
mv_ref_co,4,76,1,0,0
mv_ref_co,4,77,1,0,0
mv_ref_co,4,78,1,0,0
mv_ref_co,4,79,1,0,0
mv_ref_co,4,80,1,0,0
mv_ref_co,4,81,1,0,0
mv_ref_co,4,82,1,0,0
mv_ref_co,4,83,1,0,0
mv_ref_co,4,84,1,0,0
mv_ref_co,4,85,1,0,0
mv_ref_co,4,86,1,0,0
mv_ref_co,4,87,1,0,0
mv_ref_co,4,88,1,0,0
mv_ref_co,4,89,1,0,0
mv_ref_co,4,90,1,0,0
mv_ref_co,4,91,1,0,0
mv_ref_co,4,92,1,0,0
mv_ref_co,4,93,1,0,0
mv_ref_co,4,94,1,0,0
mv_ref_co,4,95,1,0,0
mv_ref_co,4,96,1,0,0
mv_ref_co,4,97,1,0,0
mv_ref_co,4,98,1,0,0
mv_ref_co,4,99,1,0,0
mv_ref_co,4,100,1,0,0
mv_ref_co,4,101,1,0,0
mv_ref_co,4,102,1,0,0
mv_ref_co,4,103,1,0,0
mv_ref_co,4,104,1,0,0
mv_ref_co,4,105,1,0,0
mv_ref_co,4,106,1,0,0
mv_ref_co,4,107,1,0,1
