run,island,frame,N,captures,escapes
candADDR_L9,22,10,1,0,0
candADDR_L9,22,11,1,0,0
candADDR_L9,22,12,1,0,0
candADDR_L9,22,13,1,0,0
candADDR_L9,22,14,1,0,0
candADDR_L9,22,15,1,0,0
candADDR_L9,22,16,1,0,0
candADDR_L9,22,17,1,0,0
candADDR_L9,22,18,1,0,0
candADDR_L9,22,19,1,0,0
candADDR_L9,22,20,1,0,0
candADDR_L9,23,1,1,0,0
candADDR_L9,23,2,1,0,0
candADDR_L9,23,3,1,0,0
candADDR_L9,23,4,1,0,0
candADDR_L9,23,5,1,0,0
candADDR_L9,23,6,1,0,0
candADDR_L9,23,7,1,0,0
candADDR_L9,23,8,1,0,0
candADDR_L9,23,9,1,0,0
candADDR_L9,23,10,1,0,0
candADDR_L9,23,11,1,0,0
candADDR_L9,23,12,1,0,0
candADDR_L9,23,13,1,0,0
candADDR_L9,23,14,1,0,0
candADDR_L9,23,15,1,0,0
candADDR_L9,23,16,1,0,0
candADDR_L9,23,17,1,0,0
candADDR_L9,23,18,1,0,0
candADDR_L9,23,19,1,0,0
candADDR_L9,23,20,1,0,0
candADDR_L9,24,1,1,0,0
candADDR_L9,24,2,4,3,0
candADDR_L9,24,3,4,0,0
candADDR_L9,24,4,4,0,0
candADDR_L9,24,5,4,0,0
candADDR_L9,24,6,4,0,0
candADDR_L9,24,7,4,0,0
candADDR_L9,24,8,4,0,0
candADDR_L9,24,9,4,0,0
candADDR_L9,24,10,4,0,0
candADDR_L9,24,11,4,0,0
candADDR_L9,24,12,4,0,0
candADDR_L9,24,13,4,0,0
candADDR_L9,24,14,4,0,0
candADDR_L9,24,15,4,0,0
candADDR_L9,24,16,4,0,0
candADDR_L9,24,17,4,0,0
candADDR_L9,24,18,4,0,0
candADDR_L9,24,19,4,0,0
candADDR_L9,24,20,4,0,0
candADDR_L9,25,1,1,0,0
candADDR_L9,25,2,1,0,0
candADDR_L9,25,3,1,0,0
candADDR_L9,25,4,1,0,0
candADDR_L9,25,5,1,0,0
candADDR_L9,25,6,1,0,0
candADDR_L9,25,7,1,0,0
candADDR_L9,25,8,1,0,0
candADDR_L9,25,9,1,0,0
candADDR_L9,25,10,1,0,0
candADDR_L9,25,11,1,0,0
candADDR_L9,25,12,1,0,0
candADDR_L9,25,13,1,0,0
candADDR_L9,25,14,1,0,0
candADDR_L9,25,15,1,0,0
candADDR_L9,25,16,1,0,0
candADDR_L9,25,17,1,0,0
candADDR_L9,25,18,1,0,0
candADDR_L9,25,19,1,0,0
candADDR_L9,25,20,1,0,0
candADDR_L9,26,1,1,0,0
candADDR_L9,26,2,1,0,0
candADDR_L9,26,3,1,0,0
candADDR_L9,26,4,1,0,0
candADDR_L9,26,5,1,0,0
candADDR_L9,26,6,1,0,0
candADDR_L9,26,7,1,0,0
candADDR_L9,26,8,1,0,0
candADDR_L9,26,9,1,0,0
candADDR_L9,26,10,1,0,0
candADDR_L9,26,11,1,0,0
candADDR_L9,26,12,1,0,0
candADDR_L9,26,13,1,0,0
candADDR_L9,26,14,1,0,0
candADDR_L9,26,15,1,0,0
candADDR_L9,26,16,1,0,0
candADDR_L9,26,17,1,0,0
candADDR_L9,26,18,1,0,0
candADDR_L9,26,19,1,0,0
candADDR_L9,26,20,1,0,0
candADDR_L9,27,1,1,0,0
candADDR_L9,27,2,4,3,0
candADDR_L9,27,3,4,0,0
candADDR_L9,27,4,4,0,0
candADDR_L9,27,5,4,0,0
candADDR_L9,27,6,4,0,0
candADDR_L9,27,7,4,0,0
candADDR_L9,27,8,4,0,0
candADDR_L9,27,9,4,0,0
candADDR_L9,27,10,4,0,0
candADDR_L9,27,11,4,0,0
candADDR_L9,27,12,4,0,0
candADDR_L9,27,13,4,0,0
candADDR_L9,27,14,4,0,0
